,Unnamed: 0,t[s],q_fl1,qd_fl1,qdd_fl1,Tau_fl1,q_fl2,qd_fl2,qdd_fl2,Tau_fl2,q_fl3,qd_fl3,qdd_fl3,Tau_fl3,q_fr1,qd_fr1,qdd_fr1,Tau_fr1,q_fr2,qd_fr2,qdd_fr2,Tau_fr2,q_fr3,qd_fr3,qdd_fr3,Tau_fr3,q_bl1,qd_bl1,qdd_bl1,Tau_bl1,q_bl2,qd_bl2,qdd_bl2,Tau_bl2,q_bl3,qd_bl3,qdd_bl3,Tau_bl3,q_br1,qd_br1,qdd_br1,Tau_br1,q_br2,qd_br2,qdd_br2,Tau_br2,q_br3,qd_br3,qdd_br3,Tau_br3
14,14,2.056,0.108816298715991,0.168990367567143,0,-2.12350460893762,0.431740317727255,0.011947908158112,0,0.281442377306073,-0.795827357782999,0.037029248947627,0,0.881722939113805,0.055878742244269,0.186836756583454,0,1.04740562010235,0.444210233513507,0.099004296160147,0,1.10071786606784,-1.24981560061169,-0.022485900825601,0,2.06402296660459,-0.136028951204593,0.207226526363412,0,-1.68970323640044,0.713915289448739,0.092010524300125,0,0.051576793071017,-1.38882176902313,-0.087151464128047,0,2.03442308748554,-0.122618610589296,0.247522120756173,0,2.8707657685777,0.47082977599606,0.183083316906723,0,1.25734638091629,-1.28507862238803,-0.198486475293181,0,2.8544414499308
15,15,2.06,0.109460851917061,0.158565836797752,0,-2.1283849947271,0.4317990174576,0.015563527809333,0,0.276511376580648,-0.795745407303523,0.015028518746126,0,0.879994253231942,0.056585609216679,0.17339346156986,0,1.04396682742669,0.444616643272093,0.10247105445926,0,1.10092273983583,-1.2498907991169,-0.017572089235917,0,2.06564971245109,-0.135189690087931,0.210700597220517,0,-1.68708894371029,0.714255198496452,0.082679303093044,0,0.048190530250626,-1.38915008274622,-0.080407038868311,0,2.03238957131612,-0.121624891538597,0.248763335188983,0,2.86972204026365,0.471595822664058,0.194327519412853,0,1.2539493423022,-1.28590557777555,-0.209493676199451,0,2.85418305264755
16,16,2.064,0.110065048977501,0.148632888815197,0,-2.13254002314965,0.431870676238376,0.018637407136361,0,0.272431794674313,-0.795749832810367,-0.006388596488812,0,0.87868583846496,0.057239861152129,0.160365770138246,0,1.04220613196528,0.445036325474136,0.1057241897925,0,1.10160166391042,-1.24994602815133,-0.012533984481893,0,2.06744367551326,-0.134335396849206,0.214574708197028,0,-1.68582146331493,0.714557826871729,0.073368867286191,0,0.042594275128586,-1.38945159796759,-0.073730115397109,0,2.0294731053869,-0.120625006357509,0.250429936921601,0,2.86792232702072,0.472406014139123,0.205282538506388,0,1.25214103444522,-1.28677597288325,-0.220288438252257,0,2.85456553992873
17,17,2.068,0.110631603644964,0.139383291392687,0,-2.13580971718278,0.431952572112995,0.021039971161376,0,0.267392627450729,-0.795837446058445,-0.026986378695399,0,0.876645426674895,0.057843781120058,0.14792356146839,0,1.04053602803083,0.44546818215144,0.108698957585904,0,1.10141689332144,-1.2499803895411,-0.0072541377253,0,2.06909371876552,-0.133464223846628,0.218907193063454,0,-1.68560838057996,0.714823288236754,0.064081131140027,0,0.038912759293608,-1.38972679381169,-0.067182897237991,0,2.02794067879231,-0.119616888833607,0.252615127600441,0,2.86615273550572,0.473259027082239,0.215907057624586,0,1.25116108154195,-1.28768855928821,-0.230751393418808,0,2.85492308820301
18,18,2.072,0.111162831171,0.130680915557694,0,-2.13961233157021,0.432042496505512,0.02292613718888,0,0.262835836980843,-0.796005278120973,-0.046867690321756,0,0.875231787061609,0.05839944360433,0.135978992876549,0,1.03765725714449,0.445911115167693,0.11140133094221,0,1.10177332418431,-1.24999281267373,-0.001699333519599,0,2.07017052277078,-0.132574533698643,0.223633809754637,0,-1.68441585143338,0.715051746455783,0.054839347547364,0,0.036183373990731,-1.38997615678528,-0.060754532314721,0,2.02605351252752,-0.118598627491571,0.255265191324696,0,2.86491037667722,0.474153733546942,0.226264669173501,0,1.24916169076735,-1.28864200896129,-0.240883199865141,0,2.85568091386494
19,19,2.076,0.111660643013861,0.122435361126493,0,-2.14304395472948,0.432138711794763,0.024402726286978,0,0.259313076513025,-0.796250593958418,-0.0660769278597,0,0.874097256022148,0.058908656126485,0.124471884058234,0,1.0353409506242,0.44636420823597,0.113888026016439,0,1.10212472684218,-1.24998223698847,0.004116559548127,0,2.07140261907676,-0.131664841873556,0.228723742433464,0,-1.68355763816252,0.715243489029635,0.045676920327079,0,0.033231348638724,-1.39020027804391,-0.05448283320243,0,2.02435893328237,-0.117568513326141,0.258330416243045,0,2.86287927787407,0.475088986333771,0.236330494229947,0,1.247539219492,-1.28963486686751,-0.250641779157952,0,2.85646418622919
20,20,2.08,0.112126573700411,0.114551058529781,0,-2.14713461621145,0.432239904255793,0.025575265639431,0,0.25584295537515,-0.79657091972951,-0.084685376499089,0,0.873048873025281,0.059372983116089,0.113341114605011,0,1.03356816308987,0.446826647055735,0.116175540712771,0,1.10275227207713,-1.24994759089317,0.010201663992629,0,2.0725291525356,-0.130733871757481,0.234118822752419,0,-1.68416868124046,0.715398733906604,0.036561669395447,0,0.030817657945631,-1.39039973492801,-0.048351157659631,0,2.0227902360438,-0.116525102693686,0.261739556968582,0,2.86204961512697,0.47606375842452,0.246150553374084,0,1.24569572306101,-1.29066566608437,-0.260036505573821,0,2.85736654152516
21,21,2.084,0.112561836669754,0.10695247429843,0,-2.14972225261604,0.43234506479985,0.02651139180255,0,0.253754820390897,-0.796964082762282,-0.102769474214733,0,0.872435531362683,0.059793817728203,0.10254951240267,0,1.03165188914405,0.447297733027171,0.118296373368452,0,1.10300985087229,-1.24988787767624,0.016528479791304,0,2.0737843945466,-0.129780643792438,0.239740102420237,0,-1.68347182051418,0.715517702538951,0.027504015574538,0,0.027523917806437,-1.39057511517969,-0.042368257669722,0,2.0211055672663,-0.1154671225734,0.265458143341235,0,2.85852022850035,0.477077097295274,0.255735134446036,0,1.24468103295106,-1.29173297275946,-0.269075123756765,0,2.8584644578359
22,22,2.088,0.112967470281704,0.099604895933098,0,-2.15300770550158,0.432453417654922,0.027266513395671,0,0.251446706414511,-0.797428148005761,-0.120383275850929,0,0.872039154521615,0.060172325614955,0.092034412227343,0,1.02873030034823,0.447776801908969,0.120252128909515,0,1.10386739612334,-1.24980210724579,0.023104072293594,0,2.07468691826491,-0.128804223546309,0.245596428625073,0,-1.6834495091845,0.715600446560973,0.018445987504678,0,0.025763276305391,-1.39072690952613,-0.036499399925016,0,2.01953713354528,-0.114393566894345,0.269410862842216,0,2.85685520264352,0.478128185459691,0.265125238996584,0,1.24225879955703,-1.29283538955026,-0.27776727650063,0,2.85963506482262
23,23,2.092,0.113344352050729,0.092466911348983,0,-2.15568546292823,0.43256432189263,0.027868183836381,0,0.248975839425878,-0.797961415552711,-0.137586933531302,0,0.871355979231508,0.060509509990291,0.081761996889092,0,1.02629393641055,0.448263334801584,0.122089207737734,0,1.10433008403934,-1.24968942943312,0.029879714887214,0,2.07574953173751,-0.127803851756813,0.251628451344493,0,-1.68387409081923,0.71564711931038,0.009437396715539,0,0.024544331776669,-1.39085563735709,-0.030765195761567,0,2.0186223261076,-0.113303511618138,0.273592536247009,0,2.85435797860078,0.47921615835929,0.2742933420852,0,1.24029091414644,-1.29397153388968,-0.286114566805694,0,2.86076016903926
24,24,2.096,0.11369320420982,0.085500361076011,0,-2.15911051282894,0.432677274681517,0.02835274187095,0,0.247655495979587,-0.798562490435443,-0.154461562910473,0,0.871352646089283,0.060806240815641,0.071698992920753,0,1.02484975412393,0.448756850711409,0.123806281784214,0,1.10478487377543,-1.2495490830766,0.036841899562833,0,2.07659464158496,-0.126778902845384,0.257810650016328,0,-1.6846941285934,0.715657822735082,0.00044692052892,0,0.022140017410817,-1.39096172865303,-0.025129550624112,0,2.01688394924235,-0.112196160216366,0.277964065667031,0,2.85167587052619,0.480340250187768,0.283279302592102,0,1.2389840902495,-1.29514011062733,-0.294145177607154,0,2.86253665532844
25,25,2.1,0.114036180674306,0.085753405056333,0,-2.1446305996402,0.432783957590628,0.026116487779019,0,0.260615066344081,-0.799225621529562,-0.169507504220428,0,0.874886970914643,0.061083119892021,0.068347473311421,0,1.01938629630608,0.44919591686309,0.105449469974517,0,1.11328385066141,-1.24933513129507,0.059107836764886,0,2.06692120498106,-0.125714404138881,0.268855492929698,0,-1.67633192451363,0.715630383734697,-0.009304292010535,0,0.032822118503209,-1.39104902028849,-0.020726180163714,0,2.02392846481739,-0.111052063711736,0.288655319505129,0,2.84976083235134,0.481467331595704,0.281326319449708,0,1.24951404961298,-1.29631197857824,-0.292454079954086,0,2.86165344391752
26,26,2.104,0.114379143161282,0.085668768202462,0,-2.13226960638168,0.432882489743903,0.024143043997581,0,0.273088004079922,-0.799946279119961,-0.18368098038818,0,0.878462639458661,0.061345982891929,0.064795948778496,0,1.01399074119046,0.449575000193944,0.091441667217244,0,1.12409725094265,-1.24903168920391,0.081497620431977,0,2.05947779747247,-0.124605930554157,0.279833995879692,0,-1.67109130361832,0.715566083509924,-0.018340008611523,0,0.041708979926471,-1.39111946299722,-0.016587619880164,0,2.02976722094979,-0.109866521195712,0.298918863491545,0,2.84820801466948,0.482591914134153,0.281121590375613,0,1.25752011769181,-1.29747572243632,-0.29034802752419,0,2.86136277989648
27,27,2.108,0.114720595305403,0.085202499452897,0,-2.12154207691346,0.432973859559326,0.022411053076917,0,0.283919131593899,-0.800721406390415,-0.197123369294791,0,0.881458306989375,0.061593962072894,0.061025422051011,0,1.00741794939666,0.449907284504372,0.08042602328176,0,1.13145033725993,-1.24863871192025,0.103862798774546,0,2.05190362715053,-0.123454247922847,0.290585114187748,0,-1.66684975648584,0.715467593002864,-0.026724053287132,0,0.05130120000506,-1.39117438457785,-0.012800538244808,0,2.03567234568861,-0.108641233137042,0.308758775955605,0,2.8463441005807,0.483719582328841,0.282206633450387,0,1.26694859055287,-1.29863043620491,-0.288070787499458,0,2.86285169675054
28,28,2.112,0.115058982943177,0.084347701894014,0,-2.11259884238358,0.433058947530729,0.020892325326848,0,0.294666152581147,-0.801548559668841,-0.209992735072773,0,0.884446017140866,0.061826099888211,0.05701145530654,0,1.00181222472621,0.45020181390224,0.071460368091762,0,1.14033080416502,-1.24815672518231,0.126062718117871,0,2.04632548530718,-0.122260372126317,0.301075297846152,0,-1.66452164851034,0.715337356269429,-0.034511889552307,0,0.059080410351628,-1.39121527920713,-0.009392301277377,0,2.0407720524896,-0.107377816040031,0.318201364574231,0,2.84356676748796,0.484854804337592,0.28435505752367,0,1.27430001087952,-1.29977610858392,-0.285840507581764,0,2.86436523991885
29,29,2.116,0.115392811856426,0.083125149008405,0,-2.10557579113567,0.43313857551668,0.019575982544243,0,0.305853349446122,-0.802425741696983,-0.222385427970928,0,0.887694021480854,0.062041574281968,0.052804484392604,0,0.996655083557904,0.450465017597818,0.063973453934132,0,1.14827301177966,-1.24758675104449,0.147978481352785,0,2.04148981286396,-0.121025482420801,0.311260428123004,0,-1.66362494181241,0.715177480095098,-0.041795513238914,0,0.065545649659506,-1.391243706631,-0.006375827263482,0,2.0452185776019,-0.106077818834019,0.327259660804081,0,2.84049502859139,0.486001047137995,0.287308937215888,0,1.28123163297379,-1.30091336440205,-0.283797197717952,0,2.86643622911683
30,30,2.12,0.115720676820912,0.081557011511925,0,-2.09885810707975,0.433213530039672,0.018453930213545,0,0.315388391972596,-0.803351275560103,-0.234376717856558,0,0.890247982809852,0.06223972633664,0.048442013092919,0,0.991019119610834,0.45070157833842,0.057567540449767,0,1.15592577005005,-1.24693028807863,0.169490990016919,0,2.03746624863445,-0.119750856717727,0.321121459868302,0,-1.66407067108719,0.714989755374353,-0.048650107188385,0,0.072301741036744,-1.39126121997631,-0.003745004809293,0,2.0498027876173,-0.104742708540814,0.335956207100811,0,2.83692664134119,0.487161059152547,0.290911755682186,0,1.28762862705944,-1.30204330531154,-0.28205400347362,0,2.86892848662772
31,31,2.124,0.116041701195504,0.079832365543889,0,-2.093905366503,0.433284392114769,0.017456882272679,0,0.323818518246232,-0.804323742566043,-0.246022596561242,0,0.892570927302416,0.062420211764371,0.044028536533301,0,0.984702382915811,0.450915023132093,0.051985283362744,0,1.16283648507765,-1.24618923448002,0.190508789883928,0,2.03365146342884,-0.118437595493282,0.330734705195059,0,-1.66388642192147,0.714775839314434,-0.055090994959164,0,0.07995943481797,-1.39126937820719,-0.001509214086277,0,2.05434590985013,-0.103373643393863,0.344398528990781,0,2.83272403519949,0.488336974009628,0.295007114139287,0,1.29276381870591,-1.3031672763974,-0.280651089439304,0,2.87181431467585
32,32,2.128,0.116355864440762,0.078121982319616,0,-2.0903362944435,0.433351477559676,0.016530579479561,0,0.332201476046704,-0.805341817526409,-0.257346826372755,0,0.894841578543132,0.062583233087208,0.039682422071577,0,0.979704715872307,0.45110811926528,0.047055796141977,0,1.16910363338251,-1.24536581070414,0.210950896857758,0,2.03040429687266,-0.117086284675073,0.340218324979605,0,-1.66642406937888,0.714537416996836,-0.061115906052006,0,0.086297295793596,-1.39126983158605,0.00031480464855,0,2.0584326526708,-0.101971265567326,0.352694347762652,0,2.82904186277624,0.489530274826405,0.299439198276359,0,1.29820230254941,-1.30428659938614,-0.279577528485891,0,2.87509293129643
33,33,2.132,0.116663062807725,0.076373892924178,0,-2.08601203659994,0.433415115162359,0.015689489441514,0,0.340370439703831,-0.806404366926037,-0.268399673105811,0,0.897227039933061,0.062729095981891,0.03541516282891,0,0.97363731026289,0.451283116102673,0.04266142087193,0,1.1763538245573,-1.24446259368263,0.230727630849219,0,2.027950219112,-0.11569769247325,0.349490734235596,0,-1.66917745428363,0.714275889378376,-0.06681148084549,0,0.091561541088752,-1.39126412568697,0.001761765122698,0,2.06178465972312,-0.100536198923253,0.360830475932693,0,2.82421104237838,0.490742145423559,0.304152254478681,0,1.30239807568071,-1.3054027153508,-0.278871582155482,0,2.87843404254864
34,34,2.136,0.116963250554935,0.074621799222468,0,-2.0834836595926,0.433475564567325,0.014907201460516,0,0.347167837129667,-0.807510342696654,-0.279193720811926,0,0.899019048345542,0.062858116772008,0.0312269011488,0,0.967803045868547,0.451441929931313,0.038728636042232,0,1.18151173622285,-1.24348242457617,0.249780845298637,0,2.02506956679081,-0.11427262654809,0.358563243687349,0,-1.67257933341185,0.713992362843841,-0.072247540344421,0,0.098404901226797,-1.39125367238506,0.002864446550405,0,2.06578226341228,-0.099069115257989,0.368795844780904,0,2.81980475786768,0.491973378681774,0.309036805959848,0,1.30701464084523,-1.30651702944701,-0.278509519449843,0,2.8823000146112
35,35,2.14,0.117256279896949,0.072823010871969,0,-2.08086109504298,0.433533080203721,0.014189895347081,0,0.354023948679476,-0.808658924613913,-0.289799882219171,0,0.900997444391413,0.062970614466724,0.02711818996193,0,0.962467906400689,0.451586165765306,0.035178633881821,0,1.18818179172822,-1.24242837376397,0.26805362280497,0,2.02309061356926,-0.11281192165388,0.367423905968995,0,-1.67717046757534,0.713687832494047,-0.077439644935253,0,0.103392148474295,-1.39123969562693,0.003674085480499,0,2.06877661114761,-0.097570683791706,0.376594401279736,0,2.81472564685408,0.493224563475181,0.314059418353359,0,1.31073095547088,-1.30763091663671,-0.278489423139725,0,2.88617906193648
36,36,2.144,0.117542036633019,0.071000613420071,0,-2.07943763988124,0.433587886714018,0.013526031065875,0,0.36050916694932,-0.809849377028509,-0.300223491299671,0,0.902917889623988,0.063066974734155,0.023110415801369,0,0.956450477661265,0.451717274375535,0.031984147660941,0,1.1927299485036,-1.24130366943164,0.285512096372212,0,2.02045108732154,-0.1113164875747,0.376051748916981,0,-1.68134594509446,0.713363043778899,-0.082463334190159,0,0.109665009729464,-1.39122327471619,0.004222122315662,0,2.07218383272961,-0.096041605526899,0.3842145416945,0,2.80982086798381,0.494495976383456,0.319128888534899,0,1.31441063824719,-1.30874561494351,-0.278766815635641,0,2.89034320277672
37,37,2.148,0.117820358646197,0.069132443088445,0,-2.07817272053335,0.433640213510651,0.012920641303068,0,0.368259179312726,-0.811081085268409,-0.310502864377762,0,0.905145202040306,0.063147544574118,0.019184762212223,0,0.951422830138341,0.451836482320198,0.029081123065961,0,1.19781066349734,-1.24011163171472,0.302136891085647,0,2.01874639139775,-0.109787211668847,0.384460422433594,0,-1.68665778552037,0.713018617078047,-0.08733716448916,0,0.114606752809668,-1.39120528757421,0.00456459619828,0,2.07551013442978,-0.094482590767629,0.391656941082768,0,2.80421976642405,0.495787711024445,0.324213519812348,0,1.31702813653947,-1.30986224663099,-0.279318258330406,0,2.89371813078525
38,38,2.152,0.118091012695629,0.067201883773169,0,-2.07628459092959,0.433690362821473,0.012395529583597,0,0.374523757142832,-0.81235350346168,-0.320647895426445,0,0.906960192452486,0.063212648480063,0.015339431824289,0,0.945690302077096,0.451944859305018,0.026437364298938,0,1.20278214398,-1.23885555811474,0.317941555105292,0,2.01684625271647,-0.108225070278112,0.39261688709675,0,-1.6919377488072,0.712654926534727,-0.092134451915837,0,0.119749384164507,-1.39118635204372,0.004769275017298,0,2.07851343525069,-0.09289442708543,0.398896061020641,0,2.7978586512133,0.497099714711835,0.329275402244566,0,1.32018004611865,-1.31098186654597,-0.280129040785835,0,2.89785602702144
39,39,2.156,0.118353881027407,0.065251107113961,0,-2.07495106007593,0.433738534764602,0.011911831152404,0,0.381351762839326,-0.813666156425315,-0.33067950370463,0,0.909043938369312,0.063262614338038,0.011576051782582,0,0.93969520106557,0.45204337119351,0.024028882830646,0,1.2082329913387,-1.23753872050178,0.332930262046637,0,2.01536717308053,-0.106631010116794,0.400540978129113,0,-1.69798768655962,0.712272256801108,-0.096863097484564,0,0.125062431814831,-1.39116695898864,0.004856365297766,0,2.0816666014026,-0.09127790999386,0.405937462260999,0,2.79220379731273,0.498431759123478,0.334269123128007,0,1.32136495219831,-1.31210531267832,-0.281132671106924,0,2.90119898723889
