Unnamed: 0,t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,contactPhases
0.0,0.0,0.0,1.1611848499291229,-2.465648163426517,0.0,1.1611848499291229,-2.465648163426517,0.0,0.402771552686096,-1.7576832739072483,0.0,0.402771552686096,-1.7576832739072483,0.0,1.0068627853490836e-25,3.8861462345716494e-26,0.0,1.0068627853490836e-25,3.8861462345716494e-26,0.0,2.2211763276495667e-25,2.4418454798429022e-26,0.0,2.2211763276495667e-25,2.4418454798429022e-26,0.0,0.1504977041721292,1.871864845349644,0.0,0.1504977041721292,1.871864845349644,0.0,-0.725105685291542,1.1252616718378925,0.0,-0.725105685291542,1.1252616718378925,2
0.24500000000000421,0.002500000000000001,0.0,1.1600652084413743,-2.4642660849198212,0.0,1.1600652084413743,-2.4642660849198212,0.0,0.40253326129338873,-1.757127522430488,0.0,0.40253326129338873,-1.757127522430488,0.0,-0.14211432284916056,0.17768549419255172,0.0,-0.14211432284916056,0.17768549419255172,0.0,-0.03082206187879136,0.07464911447562858,0.0,-0.03082206187879136,0.07464911447562858,0.0,1.1925216836320613,0.4045903489563814,0.0,1.1925216836320613,0.4045903489563814,0.0,-0.6160333003212131,0.9664063164226723,0.0,-0.6160333003212131,0.9664063164226723,2
0.4900000000000063,0.005000000000000002,0.0,1.1598962424419479,-2.464320193136291,0.0,1.1598962424419479,-2.464320193136291,0.0,0.4024183325080828,-1.7570987335643256,0.0,0.4024183325080828,-1.7570987335643256,0.0,-0.16372204513480745,0.17591331659123471,0.0,-0.16372204513480745,0.17591331659123471,0.0,-0.04412375731984325,0.07984931223316064,0.0,-0.04412375731984325,0.07984931223316064,0.0,1.3604106674595209,-0.07918129670160123,0.0,1.3604106674595209,-0.07918129670160123,0.0,-0.5386190693392846,0.8510186017250151,0.0,-0.5386190693392846,0.8510186017250151,2
0.7350000000000069,0.007500000000000001,0.0,1.1603813620017058,-2.465438235908701,0.0,1.1603813620017058,-2.465438235908701,0.0,0.4023724091445841,-1.7574684279642283,0.0,0.4023724091445841,-1.7574684279642283,0.0,-0.10297013107431655,0.04703910364671779,0.0,-0.10297013107431655,0.04703910364671779,0.0,-0.046171852519154136,0.034862702921392694,0.0,-0.046171852519154136,0.034862702921392694,0.0,0.8678282170161622,0.1877856044331898,0.0,0.8678282170161622,0.1877856044331898,0.0,-0.4876899106108314,0.77242345245262,0.0,-0.4876899106108314,0.77242345245262,2
0.9800000000000062,0.01,0.0,1.1612239771915116,-2.467247961069827,0.0,1.1612239771915116,-2.467247961069827,0.0,0.4023411340172982,-1.758108126285663,0.0,0.4023411340172982,-1.758108126285663,0.0,0.0019944551149357337,-0.15658150819033023,0.0,0.0019944551149357337,-0.15658150819033023,0.0,-0.043233113672722465,-0.041048603810879075,0.0,-0.043233113672722465,-0.041048603810879075,0.0,-0.07156210633635984,0.9727267484182436,0.0,-0.07156210633635984,0.9727267484182436,0.0,-0.4580727424009283,0.7239457933131856,0.0,-0.4580727424009283,0.7239457933131856,2
1.2250000000000048,0.0125,0.0,1.1621274980822274,-2.4693771164524434,0.0,1.1621274980822274,-2.4693771164524434,0.0,0.4022701499406307,-1.7588893491840973,0.0,0.4022701499406307,-1.7588893491840973,0.0,0.11302474921557402,-0.3825928824692402,0.0,0.11302474921557402,-0.3825928824692402,0.0,-0.04157430697654665,-0.12862249831485786,0.0,-0.04157430697654665,-0.12862249831485786,0.0,-1.244096741236394,2.0428778313110585,0.0,-1.244096741236394,2.0428778313110585,0.0,-0.4445944829746503,0.698910549014411,0.0,-0.4445944829746503,0.698910549014411,2
1.4700000000000033,0.015000000000000001,0.0,1.1627953347447162,-2.4714534498893257,0.0,1.1627953347447162,-2.4714534498893257,0.0,0.4021050997289875,-1.7596836173149981,0.0,0.4021050997289875,-1.7596836173149981,0.0,0.1919737870102215,-0.5786393827393437,0.0,0.1919737870102215,-0.5786393827393437,0.0,-0.04746219862662524,-0.20859687094174753,0.0,-0.04746219862662524,-0.20859687094174753,0.0,-2.4361121263222802,3.165474549169122,0.0,-2.4361121263222802,3.165474549169122,0.0,-0.442082050597072,0.6906426442639948,0.0,-0.442082050597072,0.6906426442639948,2
1.7150000000000027,0.017500000000000005,0.0,1.1629308972498413,-2.4731047092132488,0.0,1.1629308972498413,-2.4731047092132488,0.0,0.4017916261967742,-1.7603624513338327,0.0,0.4017916261967742,-1.7603624513338327,0.0,0.20069460428150246,-0.6923653725499722,0.0,0.20069460428150246,-0.6923653725499722,0.0,-0.0671635548189567,-0.2617096120427517,0.0,-0.0671635548189567,-0.2617096120427517,0.0,-3.43394470023237,4.107752598049929,0.0,-3.43394470023237,4.107752598049929,0.0,-0.4453623635332684,0.692467003769636,0.0,-0.4453623635332684,0.692467003769636,2
1.9600000000000022,0.019999999999999997,0.0,1.1622375956684654,-2.473958642256986,0.0,1.1622375956684654,-2.473958642256986,0.0,0.40127537215839654,-1.760797371896068,0.0,0.40127537215839654,-1.760797371896068,0.0,0.10104023681204083,-0.6714152154504562,0.0,0.10104023681204083,-0.6714152154504562,0.0,-0.10694514174953938,-0.26869861196907374,0.0,-0.10694514174953938,-0.26869861196907374,0.0,-4.023930901605004,4.636947674010971,0.0,-4.023930901605004,4.636947674010971,0.0,-0.44926234004831417,0.6977085522390332,0.0,-0.44926234004831417,0.6977085522390332,2
2.205000000000003,0.0225,0.0,1.1604703663856168,-2.4737133512933767,0.0,1.1604703663856168,-2.4737133512933767,0.0,0.4005081845151894,-1.7608799617193907,0.0,0.4005081845151894,-1.7608799617193907,0.0,-0.13531265334694892,-0.47687989215304616,0.0,-0.13531265334694892,-0.47687989215304616,0.0,-0.17168370734636554,-0.21467251754314604,0.0,-0.17168370734636554,-0.21467251754314604,0.0,-4.0333358701248025,4.566087562157909,0.0,-4.0333358701248025,4.566087562157909,0.0,-0.44973503438699597,0.701242130307928,0.0,-0.44973503438699597,0.701242130307928,2
