Unnamed: 0,t[s],q_fl1,q_fl2,q_fl3,q_fr1,q_fr2,q_fr3,q_bl1,q_bl2,q_bl3,q_br1,q_br2,q_br3,qd_fl1,qd_fl2,qd_fl3,qd_fr1,qd_fr2,qd_fr3,qd_bl1,qd_bl2,qd_bl3,qd_br1,qd_br2,qd_br3,Tau_fl1,Tau_fl2,Tau_fl3,Tau_fr1,Tau_fr2,Tau_fr3,Tau_bl1,Tau_bl2,Tau_bl3,Tau_br1,Tau_br2,Tau_br3,contactPhases
0.0,0.0,0.0,1.1611848499291229,-2.465648163426517,0.0,1.1611848499291229,-2.465648163426517,0.0,0.402771552686096,-1.7576832739072483,0.0,0.402771552686096,-1.7576832739072483,0.0,1.0068627853490836e-25,3.8861462345716494e-26,0.0,1.0068627853490836e-25,3.8861462345716494e-26,0.0,2.2211763276495667e-25,2.4418454798429022e-26,0.0,2.2211763276495667e-25,2.4418454798429022e-26,0.0,0.1504977041721292,1.871864845349644,0.0,0.1504977041721292,1.871864845349644,0.0,-0.725105685291542,1.1252616718378925,0.0,-0.725105685291542,1.1252616718378925,2
0.16333333333333638,0.0016666666666666672,0.0,1.1603181452445568,-2.4645488186297397,0.0,1.1603181452445568,-2.4645488186297397,0.0,0.40259630049578504,-1.7572478768625746,0.0,0.40259630049578504,-1.7572478768625746,0.0,-0.11001630488636789,0.14098220096722577,0.0,-0.11001630488636789,0.14098220096722577,0.0,-0.02280421857010349,0.05843383791039504,0.0,-0.02280421857010349,0.05843383791039504,0.0,0.9528577547520698,0.7729092196999684,0.0,0.9528577547520698,0.7729092196999684,0.0,-0.6486177284861955,1.014198730355804,0.0,-0.6486177284861955,1.014198730355804,2
0.32666666666667177,0.0033333333333333344,0.0,1.159917902248006,-2.464142927512476,0.0,1.159917902248006,-2.464142927512476,0.0,0.4024839290473703,-1.7570657193995791,0.0,0.4024839290473703,-1.7570657193995791,0.0,-0.1608227185271184,0.19444904610744781,0.0,-0.1608227185271184,0.19444904610744781,0.0,-0.036893197805508184,0.08314784473885141,0.0,-0.036893197805508184,0.08314784473885141,0.0,1.335059501886222,0.14554957273893693,0.0,1.335059501886222,0.14554957273893693,0.0,-0.5869664448216084,0.9234436403470475,0.0,-0.5869664448216084,0.9234436403470475,2
0.4900000000000063,0.005000000000000002,0.0,1.1598962424419479,-2.464320193136291,0.0,1.1598962424419479,-2.464320193136291,0.0,0.4024183325080828,-1.7570987335643256,0.0,0.4024183325080828,-1.7570987335643256,0.0,-0.16372204513480745,0.17591331659123471,0.0,-0.16372204513480745,0.17591331659123471,0.0,-0.04412375731984325,0.07984931223316064,0.0,-0.04412375731984325,0.07984931223316064,0.0,1.3604106674595209,-0.07918129670160123,0.0,1.3604106674595209,-0.07918129670160123,0.0,-0.5386190693392846,0.8510186017250151,0.0,-0.5386190693392846,0.8510186017250151,2
0.6533333333333401,0.006666666666666668,0.0,1.160165287328861,-2.464970318562745,0.0,1.160165287328861,-2.464970318562745,0.0,0.40238340504515413,-1.757308851402879,0.0,0.40238340504515413,-1.757308851402879,0.0,-0.13001708892199082,0.10088779358915495,0.0,-0.13001708892199082,0.10088779358915495,0.0,-0.04635271672673787,0.05424553214111432,0.0,-0.04635271672673787,0.05424553214111432,0.0,1.0922189733568992,0.02974941021020483,0.0,1.0922189733568992,0.02974941021020483,0.0,-0.5020428370807275,0.7949458144030992,0.0,-0.5020428370807275,0.7949458144030992,2
0.8166666666666734,0.008333333333333333,0.0,1.160637158411223,-2.465983006853403,0.0,1.160637158411223,-2.465983006853403,0.0,0.4023630408258154,-1.757658004961303,0.0,0.4023630408258154,-1.757658004961303,0.0,-0.07101065410122437,-0.015114741728222858,0.0,-0.07101065410122437,-0.015114741728222858,0.0,-0.045436895639821194,0.01204379621050393,0.0,-0.045436895639821194,0.01204379621050393,0.0,0.5937921414632945,0.4033744923062035,0.0,0.5937921414632945,0.4033744923062035,0.0,-0.4757049830874408,0.753247478294692,0.0,-0.4757049830874408,0.753247478294692,2
0.9800000000000062,0.01,0.0,1.1612239771915116,-2.467247961069827,0.0,1.1612239771915116,-2.467247961069827,0.0,0.4023411340172982,-1.758108126285663,0.0,0.4023411340172982,-1.758108126285663,0.0,0.0019944551149357337,-0.15658150819033023,0.0,0.0019944551149357337,-0.15658150819033023,0.0,-0.043233113672722465,-0.041048603810879075,0.0,-0.043233113672722465,-0.041048603810879075,0.0,-0.07156210633635984,0.9727267484182436,0.0,-0.07156210633635984,0.9727267484182436,0.0,-0.4580727424009283,0.7239457933131856,0.0,-0.4580727424009283,0.7239457933131856,2
1.1433333333333389,0.011666666666666667,0.0,1.1618378651722048,-2.4686548842735805,0.0,1.1618378651722048,-2.4686548842735805,0.0,0.40230157878683354,-1.7586211474220224,0.0,0.40230157878683354,-1.7586211474220224,0.0,0.0776954345139343,-0.30799972462659836,0.0,0.0776954345139343,-0.30799972462659836,0.0,-0.04159819043907073,-0.09932437617524287,0.0,-0.04159819043907073,-0.09932437617524287,0.0,-0.8405360481571319,1.6688389773781789,0.0,-0.8405360481571319,1.6688389773781789,0.0,-0.44761335006269365,0.7050629593719725,0.0,-0.44761335006269365,0.7050629593719725,2
1.3066666666666713,0.013333333333333332,0.0,1.1623909438557805,-2.4700934795262257,0.0,1.1623909438557805,-2.4700934795262257,0.0,0.40222826930165284,-1.7591590004164464,0.0,0.40222826930165284,-1.7591590004164464,0.0,0.14478947988321483,-0.45385660986645915,0.0,0.14478947988321483,-0.45385660986645915,0.0,-0.04238894555249528,-0.15707622913479624,0.0,-0.04238894555249528,-0.15707622913479624,0.0,-1.649821962114084,2.4227439780178552,0.0,-1.649821962114084,2.4227439780178552,0.0,-0.44279404111424026,0.6946211763844446,0.0,-0.44279404111424026,0.6946211763844446,2
1.4700000000000035,0.015000000000000001,0.0,1.1627953347447162,-2.4714534498893257,0.0,1.1627953347447162,-2.4714534498893257,0.0,0.4021050997289875,-1.7596836173149981,0.0,0.4021050997289875,-1.7596836173149981,0.0,0.1919737870102216,-0.5786393827393439,0.0,0.1919737870102216,-0.5786393827393439,0.0,-0.047462198626625256,-0.2085968709417476,0.0,-0.047462198626625256,-0.2085968709417476,0.0,-2.4361121263222816,3.1654745491691223,0.0,-2.4361121263222816,3.1654745491691223,0.0,-0.442082050597072,0.6906426442639947,0.0,-0.442082050597072,0.6906426442639947,2
